BRANDS SOLD,PRODUCT TYPES/ CATEGORIES,RETAILER TYPE,RETAILER_ID,RETAILER NAME,LOCATION NAME,ADDRESS,LAND MARK,CITY,DISTRICT,STATE/PROVINCE,ZIP/POSTAL CODE,COUNTRY,CONTACT PHONE,CONTACT PERSON,STORE SIZE,GEO COORDINATES,TIER LEVEL OF GOODS SOLD,URL,NUMBER OF STORES/BRANCHIES IN THE CHAIN,HQ ADDRESS,HOLDING COMPANY NAME,HOLDING COMPANY ADDRESS,HOLDINGS CONTACT,URL (HOLDING COMAPANY),MANUFACTURER / FACTORY,MANUFACTURER ADDRESS,MANUFACTURER CONTACT
CROMA,TV,Consumer Electronics,,CROMA,centre-square-mall,"Croma, Centre Square Mall, Near Genda Circle Opp Vadodara Central,
Sarabhai Rd
Vadodara,390023",,vadodara,,,390023,India,,,,,,https://ysprod.croma.com/store_sites/vadodara-centre-square-mall.html,,,,,,,,,
CROMA,TV,Consumer Electronics,,CROMA,eva-mall,"Croma, Patidar Crossing, EVA Mall,
near Saraswati Complex, Manjalpur
Vadodara,390011",,vadodara,,,390011,India,,,,,,https://ysprod.croma.com/store_sites/vadodara-eva-mall.html,,,,,,,,,
CROMA,TV,Consumer Electronics,,CROMA,ghoddod-road,"Croma, Crossway Mall Ghod Dod Road, 
Ram Chowk
Surat,395007",,surat,,,395007,India,,,,,,https://ysprod.croma.com/store_sites/surat-ghoddod-road.html,,,,,,,,,
CROMA,TV,Consumer Electronics,,CROMA,piplod,"Croma, Ripple Mall, Opposite Iscon Mall, 
Dumas Rd, Piplod
Surat,395001",,surat,,,395001,India,,,,,,https://ysprod.croma.com/store_sites/surat-piplod.html,,,,,,,,,
CROMA,TV,Consumer Electronics,,CROMA,varachha,"Croma, DeepKamal Mall, Varachha Main Rd,
Sarthana Jakat Naka
Surat,395006",,surat,,,395006,India,,,,,,https://ysprod.croma.com/store_sites/surat-varachha.html,,,,,,,,,
CROMA,TV,Consumer Electronics,,CROMA,crystal-mall,"Croma, Crystal Mall, Kalavad Rd, 
Opp. Rani Tower
Rajkot,360005",,rajkot,,,360005,India,,,,,,https://ysprod.croma.com/store_sites/rajkot-crystal-mall.html,,,,,,,,,
CROMA,TV,Consumer Electronics,,CROMA,aundh,"Croma, Restaurant, Survey No.127/2B/1A Technology Park ITI Road,
Near, Sarjaa Rd, Sahil Park, Sanewadi, Aundh
Pune,411007",,pune,,,411007,India,,,,,,https://ysprod.croma.com/store_sites/pune-aundh.html,,,,,,,,,
CROMA,TV,Consumer Electronics,,CROMA,baner-pune,"Croma, Showroom No. 1 & 2, Ground Floor, Pride Gateway S. No. 112,
1/2/1, 112/1/2/3 P, Baner
Pune,411045",,pune,,,411045,India,,,,,,https://ysprod.croma.com/store_sites/pune-baner-pune.html,,,,,,,,,
CROMA,TV,Consumer Electronics,,CROMA,croma-baramati,"Croma, 116/12, Lower Ground, Ground, First and Second Floor G G Prime Square,
Jalochi, Baramati Bhigwan Road
Pune,413102",,pune,,,413102,India,,,,,,https://ysprod.croma.com/store_sites/pune-croma-baramati.html,,,,,,,,,
CROMA,TV,Consumer Electronics,,CROMA,kothrud,"Croma, Giridhar Avenue,Ground Flr S.No.20/2 Plot No.R1,
CTS No.677, Kothrud
Pune,411038",,pune,,,411038,India,,,,,,https://ysprod.croma.com/store_sites/pune-kothrud.html,,,,,,,,,
CROMA,TV,Consumer Electronics,,CROMA,krome-mall-pune-solapur-road,"Croma, Krome Mall, 32/1, Pune - Solapur Rd, Bhaskar Colony, 
Swami Vivekanand Nagar, Lakshmi Nagar, Wanowrie
Pune ,411013",,pune,,,411013,India,,,,,,https://ysprod.croma.com/store_sites/pune-krome-mall-pune-solapur-road.html,,,,,,,,,
CROMA,TV,Consumer Electronics,,CROMA,phoenix-market-city,"Croma, Phoenix Market City, Croma nd Floor, Velachery Main Rd,
near By Guru Nanak College, Velachery
Pune,411014",,pune,,,411014,India,,,,,,https://ysprod.croma.com/store_sites/pune-phoenix-market-city.html,,,,,,,,,
CROMA,TV,Consumer Electronics,,CROMA,pimpri,"Croma, Shubhan Galleria, Shop No. 2, Ground Floor Opp Judson High School, 
Next to Finolx Chowk, Pimpri Colony
Pune,411018",,pune,,,411018,India,,,,,,https://ysprod.croma.com/store_sites/pune-pimpri.html,,,,,,,,,
CROMA,TV,Consumer Electronics,,CROMA,seasons-mall-magarpatta-city,"Croma, Seasons Mall, 21, Magarpatta Police Station Rd,
Magarpatta, Hadapsar
Pune,411028",,pune,,,411028,India,,,,,,https://ysprod.croma.com/store_sites/pune-seasons-mall-magarpatta-city.html,,,,,,,,,
CROMA,TV,Consumer Electronics,,CROMA,wakad,"Croma, Ground Floor, Showroom no.3/2 Building No. A,
GO Square, Wakad
Pune,411057",,pune,,,411057,India,,,,,,https://ysprod.croma.com/store_sites/pune-wakad.html,,,,,,,,,
CROMA,TV,Consumer Electronics,,CROMA,logix-city-centre,"Croma, Unit No. 11 Logix City Centre Plot No,
BW-58, Sector 32
Noida,201301",,noida,,,201301,India,,,,,,https://ysprod.croma.com/store_sites/noida-logix-city-centre.html,,,,,,,,,
CROMA,TV,Consumer Electronics,,CROMA,noida-mall-of-india,"Croma, Unit No. C218B, 1st Floor DLF Mall of India Plot No. H-03, Sector 18,
Noida
Noida,201301",,noida,,,201301,India,,,,,,https://ysprod.croma.com/store_sites/noida-noida-mall-of-india.html,,,,,,,,,
CROMA,TV,Consumer Electronics,,CROMA,connaught-place,"Croma, Ground Floor, Odeon Cine Complex, 
D Block, Connaught Place
New Delhi,110001",,new-delhi,,,110001,India,,,,,,https://ysprod.croma.com/store_sites/new-delhi-connaught-place.html,,,,,,,,,
CROMA,TV,Consumer Electronics,,CROMA,dwarka,"Croma, Pocket B, 4, Sector 13 Main Rd, 
Sector 13, Dwarka
New Delhi,110075",,new-delhi,,,110075,India,,,,,,https://ysprod.croma.com/store_sites/new-delhi-dwarka.html,,,,,,,,,
CROMA,TV,Consumer Electronics,,CROMA,east-of-kailash,"Croma, Plot No.E, Lamba House 11-A, 
East of Kailash
New Delhi,110065",,new-delhi,,,110065,India,,,,,,https://ysprod.croma.com/store_sites/new-delhi-east-of-kailash.html,,,,,,,,,
CROMA,TV,Consumer Electronics,,CROMA,green-park,"Croma, Main Market, Plot bearing no. S-31,
Block S, Green Park
New Delhi,110016",,new-delhi,,,110016,India,,,,,,https://ysprod.croma.com/store_sites/new-delhi-green-park.html,,,,,,,,,
CROMA,TV,Consumer Electronics,,CROMA,janakpuri-unity-one,"Croma, Unity one-janakpuri,Multilevel Car Parking Shop no G6,G7,
F6 & F7 Janakpuri west metro station Near Metro Piller No 600
New Delhi,110058",,new-delhi,,,110058,India,,,,,,https://ysprod.croma.com/store_sites/new-delhi-janakpuri-unity-one.html,,,,,,,,,
CROMA,TV,Consumer Electronics,,CROMA,kamla-nagar,"Croma, 27, Bungalow Rd, Block UA, Jawahar Nagar,
Kamla Nagar
New Delhi,110007",,new-delhi,,,110007,India,,,,,,https://ysprod.croma.com/store_sites/new-delhi-kamla-nagar.html,,,,,,,,,
CROMA,TV,Consumer Electronics,,CROMA,preet-vihar,"Croma, No.C, 53 Vikash Marg, Road,
Plot Alpha, C Block, Preet Vihar
New Delhi,110092",,new-delhi,,,110092,India,,,,,,https://ysprod.croma.com/store_sites/new-delhi-preet-vihar.html,,,,,,,,,
CROMA,TV,Consumer Electronics,,CROMA,pusa-road,"Croma, Plot No-3, Pusa Rd, Block 18 A, 
WEA, Karol Bagh
New Delhi,110005",,new-delhi,,,110005,India,,,,,,https://ysprod.croma.com/store_sites/new-delhi-pusa-road.html,,,,,,,,,
CROMA,TV,Consumer Electronics,,CROMA,rajouri-garden,"Croma, C-10, Near, Gurudwara Rd,
Block C, Rajouri Garden
New Delhi,110027",,new-delhi,,,110027,India,,,,,,https://ysprod.croma.com/store_sites/new-delhi-rajouri-garden.html,,,,,,,,,
CROMA,TV,Consumer Electronics,,CROMA,rohini-sector3,"Croma,Vikas Surya Shopping Mall
Plot No.18,Mangalam Place,Sec -3,Rohini 
New Delhi,110085",,new-delhi,,,110085,India,,,,,,https://ysprod.croma.com/store_sites/new-delhi-rohini-sector3.html,,,,,,,,,
CROMA,TV,Consumer Electronics,,CROMA,rohini-unity-metro-park,"Croma, Unity One-Rohini, Shop no G1, Sector-10 Bhagwan Mahavir Marg Beside Rohini West Metro Station,
Unity One Mall
New Delhi,110085",,new-delhi,,,110085,India,,,,,,https://ysprod.croma.com/store_sites/new-delhi-rohini-unity-metro-park.html,,,,,,,,,
CROMA,TV,Consumer Electronics,,CROMA,saket,"Croma, E,150, Saket Rd,
Block E, Saket
New Delhi,110017",,new-delhi,,,110017,India,,,,,,https://ysprod.croma.com/store_sites/new-delhi-saket.html,,,,,,,,,
CROMA,TV,Consumer Electronics,,CROMA,select-citywalk-mall,"Croma, F-02,First Floor, Select City Walk plot no.a-3 &, P-1B,
Saket District Centre, District Centre, Sector 6, Pushp Vihar
New Delhi,110017",,new-delhi,,,110017,India,,,,,,https://ysprod.croma.com/store_sites/new-delhi-select-citywalk-mall.html,,,,,,,,,
CROMA,TV,Consumer Electronics,,CROMA,south-ex,"Croma, D-14, South Extension,
Part 2, South Extension II
New Delhi,110049",,new-delhi,,,110049,India,,,,,,https://ysprod.croma.com/store_sites/new-delhi-south-ex.html,,,,,,,,,
CROMA,TV,Consumer Electronics,,CROMA,off-college-road,"Croma, Unit No.1/2/101, Hari Prabha Solitario,
Kulkarni Baug, Off College Road, Thatte Marg
Nasik,422005",,nasik,,,422005,India,,,,,,https://ysprod.croma.com/store_sites/nasik-off-college-road.html,,,,,,,,,
CROMA,TV,Consumer Electronics,,CROMA,croma-mysore-double-rd,"508, Vishwamanava Double Road
Kuvempunagar
Mysore,570023",,mysore,,,570023,India,,,,,,https://ysprod.croma.com/store_sites/mysore-croma-mysore-double-rd.html,,,,,,,,,
CROMA,TV,Consumer Electronics,,CROMA,akshar-plaza-vashi-,"Croma, Akshar Plaza Ground & First Floor Plot No. 26 & 27 C, Palm Beach Rd,
Sector 19, Vashi, Navi Mumbai
Mumbai,400705",,mumbai,,,400705,India,,,,,,https://ysprod.croma.com/store_sites/mumbai-akshar-plaza-vashi-.html,,,,,,,,,
CROMA,TV,Consumer Electronics,,CROMA,andheri-w-,"Croma, 2/3 Link Road Landmark,
Opposite China Gate Restaurant Andheri
Mumbai,400053",,mumbai,,,400053,India,,,,,,https://ysprod.croma.com/store_sites/mumbai-andheri-w-.html,,,,,,,,,
CROMA,TV,Consumer Electronics,,CROMA,bandra-linking-road,"Croma, Lower Ground Link Square Mall 490, Vitthalbhai Patel Road,
491, 33rd Rd, Bandra West
Mumbai,400050",,mumbai,,,400050,India,,,,,,https://ysprod.croma.com/store_sites/mumbai-bandra-linking-road.html,,,,,,,,,
CROMA,TV,Consumer Electronics,,CROMA,belapur-cbd,"Croma, Plot 35, Lords Bldg, 35A, Palm Beach Rd, 
Sector 15, CBD Belapur, Navi Mumbai
Mumbai,400614",,mumbai,,,400614,India,,,,,,https://ysprod.croma.com/store_sites/mumbai-belapur-cbd.html,,,,,,,,,
CROMA,TV,Consumer Electronics,,CROMA,bhandup,"Croma, Neptune Mall Ground Floor Near Mangatram petrol pump,
LBS Rd, Bhandup West
Mumbai,400078",,mumbai,,,400078,India,,,,,,https://ysprod.croma.com/store_sites/mumbai-bhandup.html,,,,,,,,,
CROMA,TV,Consumer Electronics,,CROMA,borivali-west-,"Croma, Natraj, Ground & 1st Floor, Sodawala Ln,
Borivali West
Mumbai,400092",,mumbai,,,400092,India,,,,,,https://ysprod.croma.com/store_sites/mumbai-borivali-west-.html,,,,,,,,,
CROMA,TV,Consumer Electronics,,CROMA,breach-candy,"Croma, 106, Dhun-Abad, Bhulabai Desai Road Junction of Warden Road, &, 
L Jagmohandas Marg
Mumbai,400036",,mumbai,,,400036,India,,,,,,https://ysprod.croma.com/store_sites/mumbai-breach-candy.html,,,,,,,,,
CROMA,TV,Consumer Electronics,,CROMA,century-bhawan-prabhadevi,"Croma, Century Bhavan, Lower Ground Floor,
Dr Annie Besant Rd, Worli
Mumbai,400030",,mumbai,,,400030,India,,,,,,https://ysprod.croma.com/store_sites/mumbai-century-bhawan-prabhadevi.html,,,,,,,,,
CROMA,TV,Consumer Electronics,,CROMA,croma-big-mall-thane,"Croma, Level 1, Big Shopping Center, Above Hyper City,
Ghodbunder Rd, Thane West
Mumbai,400601",,mumbai,,,400601,India,,,,,,https://ysprod.croma.com/store_sites/mumbai-croma-big-mall-thane.html,,,,,,,,,
